,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max
1053,123,118,630,4,15,0,15,2.445026178,71,0,57,85,95,31,18,11,1,2,6,13,71,0,57,85,95,31,18,11,1,2,6,35,223,19,90,239,25,253,0,44,3,0.0396825397,2,2001-07-16 15:39:36,4,10
1054,432,364,1324,7,16,0,92,1.9785373609,187,0,291,287,420,40,15,10,6,0,0,14,187,0,291,287,420,40,15,10,6,0,0,57,1012,23,74,56,7,439,0,72,5,0.0052552553,1,2001-07-16 15:44:36,7,9
1055,414,616,1657,5,11,0,85,2.2052002811,302,0,206,333,253,200,95,14,16,0,4,9,302,0,206,333,253,200,95,14,16,0,4,188,858,22,270,185,5,355,0,70,1,0.0030175015,1,2001-07-16 15:49:36,4,10
1056,196,160,880,3,15,0,33,1.7268722467,114,0,251,164,91,27,13,8,6,4,2,11,114,0,251,164,91,27,13,8,6,4,2,38,478,34,98,169,20,357,0,45,3,0.0227272727,1,2001-07-16 15:54:36,3,11
1057,197,286,1014,3,15,0,50,2.1922563418,152,0,205,169,83,48,52,4,3,2,2,11,152,0,205,169,83,48,52,4,3,2,2,52,533,41,73,197,17,365,0,73,7,0.016765286,1,2001-07-16 15:59:36,3,11
1058,692,606,2226,2,16,0,30,1.898694517,343,12,484,647,281,36,29,38,5,21,17,11,343,12,484,647,281,36,29,38,5,21,17,238,1453,63,131,187,15,662,0,99,22,0.0067385445,1,2001-07-16 16:04:36,2,9
1059,239,352,1086,9,13,0,37,2.1322033898,140,0,222,229,117,110,27,18,14,1,5,11,140,0,222,229,117,110,27,18,14,1,5,84,603,13,148,118,13,395,0,46,5,0.0119705341,1,2001-07-16 16:09:36,9,10
1060,534,316,1199,6,16,0,46,1.9511312217,166,4,334,300,167,74,23,17,12,3,2,14,166,4,334,300,167,74,23,17,12,3,2,84,805,32,138,50,2,406,0,97,1,0.0016680567,1,2001-07-16 16:14:36,6,14
1061,1224,936,3180,8,15,0,137,1.9165782962,220,0,1016,842,359,354,17,8,9,3,1,9,220,0,1016,842,359,354,17,8,9,3,1,64,2333,15,280,327,56,684,2,110,8,0.0176100629,2,2001-07-16 16:19:36,4,14
1062,1020,488,2525,5,13,0,348,1.6131653799,432,1,818,805,147,214,29,15,0,0,0,10,432,1,818,805,147,214,29,15,0,0,0,60,1897,18,138,41,9,586,0,116,1,0.0035643564,1,2001-07-16 16:24:36,5,11
1063,460,179,1080,6,15,0,46,1.7065111759,258,1,206,323,157,33,31,10,7,0,3,10,258,1,206,323,157,33,31,10,7,0,3,180,657,29,117,44,14,441,0,82,0,0.012962963,3,2001-07-16 16:29:36,4,13
1064,513,431,2161,4,21,0,80,1.5850379895,433,1,325,713,129,45,39,10,9,3,3,15,433,1,325,713,129,45,39,10,9,3,3,287,1172,51,121,278,21,569,0,146,0,0.0097177233,1,2001-07-16 16:34:36,4,12
1065,1091,734,3072,3,14,0,132,1.8811594203,680,5,532,567,670,215,28,31,13,6,4,12,680,5,532,567,670,215,28,31,13,6,4,313,1835,229,251,303,14,467,0,173,5,0.0045558087,1,2001-07-16 16:39:36,3,10
1066,269,433,1062,4,14,0,65,2.1886792453,236,9,170,162,280,23,101,11,7,4,4,10,236,9,170,162,280,23,101,11,7,4,4,152,657,15,118,52,9,294,0,110,4,0.0084745763,2,2001-07-16 16:44:36,4,12
1067,95,122,492,3,11,0,35,2.0946882217,150,22,65,95,35,31,18,8,7,2,0,10,150,22,65,95,35,31,18,8,7,2,0,42,237,71,48,31,7,202,0,52,4,0.0142276423,1,2001-07-16 16:49:36,3,10
1068,176,138,623,4,15,0,27,1.873046875,114,2,136,110,78,39,16,9,5,3,0,10,114,2,136,110,78,39,16,9,5,3,0,59,318,12,96,98,5,251,0,56,3,0.0080256822,1,2001-07-16 16:54:36,4,11
1069,105,244,696,5,16,0,39,2.0904347826,131,7,79,190,97,31,11,16,6,1,5,12,131,7,79,190,97,31,11,16,6,1,5,52,355,33,96,114,3,280,0,57,8,0.0043103448,1,2001-07-16 16:59:36,5,12
1070,175,259,799,4,16,0,26,2.0920502092,166,1,108,190,151,48,26,9,3,3,2,11,166,1,108,190,151,48,26,9,3,3,2,61,420,62,148,52,10,344,0,44,2,0.0125156446,2,2001-07-16 17:04:36,4,13
1071,201,578,1047,5,11,0,40,2.2266800401,121,0,153,269,327,100,18,7,0,2,0,8,121,0,153,269,327,100,18,7,0,2,0,42,750,33,132,42,10,331,0,101,21,0.0095510984,1,2001-07-16 17:09:36,5,9
1072,300,381,1106,3,15,0,28,2.0830704522,154,0,147,279,295,31,22,8,12,2,1,9,154,0,147,279,295,31,22,8,12,2,1,89,679,29,126,146,11,307,0,121,6,0.0099457505,1,2001-07-16 17:14:36,3,11
1073,830,787,2513,4,14,0,256,2.1160794941,417,15,478,648,393,40,79,45,64,10,23,11,417,15,478,648,393,40,79,45,64,10,23,142,1529,16,271,241,87,432,0,153,11,0.0346199761,3,2001-07-16 17:19:36,4,13
1074,1271,799,2616,3,16,0,103,1.8957915832,252,0,766,968,287,82,60,48,13,15,2,11,252,0,766,968,287,82,60,48,13,15,2,106,1889,34,363,107,9,441,0,120,15,0.003440367,1,2001-07-16 17:24:36,3,11
1075,661,379,1586,5,16,0,17,1.7509803922,370,2,279,510,215,102,33,6,3,5,5,10,370,2,279,510,215,102,33,6,3,5,5,314,1082,35,82,44,6,371,0,114,1,0.0037831021,1,2001-07-16 17:29:36,5,9
1076,193,259,1103,8,12,0,170,1.4860943168,242,0,117,363,65,23,5,10,2,0,0,7,242,0,117,363,65,23,5,10,2,0,0,48,534,21,54,274,17,243,0,39,9,0.0154125113,2,2001-07-16 17:34:36,8,9
1077,609,571,2184,7,13,0,89,1.6526610644,254,0,787,331,225,143,30,8,3,1,3,9,254,0,787,331,225,143,30,8,3,1,3,123,1406,27,140,371,31,342,0,66,1,0.0141941392,2,2001-07-16 17:39:36,4,8
1078,434,219,1140,5,17,0,84,2.0058536585,244,3,238,192,172,75,61,13,18,4,4,11,244,3,238,192,172,75,61,13,18,4,4,81,708,61,91,64,15,396,0,45,0,0.0131578947,1,2001-07-16 17:44:36,5,10
1079,513,529,3330,6,14,0,322,1.3795286669,1107,0,809,257,369,129,115,14,30,10,3,9,1107,0,809,257,369,129,115,14,30,10,3,357,1400,357,407,369,22,737,0,96,15,0.0066066066,2,2001-07-16 17:49:36,6,10
1080,306,375,1386,9,16,0,57,2.1476578411,178,0,196,216,167,170,35,16,3,1,0,8,178,0,196,216,167,170,35,16,3,1,0,35,672,84,134,383,41,330,0,52,10,0.0295815296,1,2001-07-16 17:54:36,6,9
1081,799,642,2560,6,17,0,99,2.6654343808,363,4,290,438,458,205,234,70,60,25,15,12,363,4,290,438,458,205,234,70,60,25,15,164,1653,93,155,356,28,585,0,117,31,0.0109375,2,2001-07-16 17:59:36,6,11
1082,128,215,766,11,13,0,64,1.6610687023,175,0,179,161,58,40,19,12,6,1,4,9,175,0,179,161,58,40,19,12,6,1,4,62,440,44,45,89,12,392,3,53,8,0.0156657963,2,2001-07-16 18:04:36,10,10
1083,257,837,1770,5,16,0,77,2.3014796547,362,3,221,287,457,41,208,6,17,12,4,12,362,3,221,287,457,41,208,6,17,12,4,54,1152,182,157,91,8,513,2,97,7,0.004519774,2,2001-07-16 18:09:36,5,10
1084,176,443,1179,5,11,0,140,1.5497757848,252,0,351,325,112,25,19,23,6,2,0,8,252,0,351,325,112,25,19,23,6,2,0,36,702,64,173,54,12,412,0,56,4,0.010178117,1,2001-07-16 18:14:36,5,11
1085,489,528,1758,6,12,0,178,1.8668407311,337,0,267,471,244,175,17,15,4,2,0,8,337,0,267,471,244,175,17,15,4,2,0,96,1035,54,169,221,13,363,0,74,1,0.0073947668,1,2001-07-16 18:19:36,6,11
1086,756,737,3531,6,15,0,313,1.6653121537,886,0,738,147,541,275,70,10,7,21,3,11,886,0,738,147,541,275,70,10,7,21,3,486,1545,47,316,38,33,574,0,76,10,0.0093431484,2,2001-07-16 18:24:36,4,11
1087,437,390,1683,6,15,0,56,2.1682661548,292,3,373,208,423,144,68,31,4,4,2,11,292,3,373,208,423,144,68,31,4,4,2,46,1188,112,161,100,23,428,0,87,2,0.0136660725,3,2001-07-16 18:29:36,6,13
1088,442,212,1201,7,16,0,180,1.8502994012,264,0,293,311,138,68,49,14,27,1,4,9,264,0,293,311,138,68,49,14,27,1,4,49,798,30,112,19,4,291,0,39,1,0.0033305579,1,2001-07-16 18:34:36,7,13
1089,234,256,1094,7,13,0,63,1.7192460317,262,0,293,189,83,112,53,12,4,0,0,7,262,0,293,189,83,112,53,12,4,0,0,36,657,132,120,77,10,348,0,45,7,0.0091407678,1,2001-07-16 18:39:36,7,10
1090,148,275,1084,4,13,0,118,1.5546772069,250,0,149,200,74,46,28,5,4,2,0,11,250,0,149,200,74,46,28,5,4,2,0,88,392,35,126,295,43,358,0,60,7,0.0396678967,3,2001-07-16 18:44:36,4,10
1091,309,250,1004,4,13,0,67,2.2149425287,190,1,216,159,103,77,56,9,48,7,2,11,190,1,216,159,103,77,56,9,48,7,2,57,598,46,102,86,30,388,7,64,5,0.0298804781,2,2001-07-16 18:49:36,4,10
1092,177,180,807,5,15,0,40,1.952732644,195,0,158,121,79,56,15,14,11,27,1,9,195,0,158,121,79,56,15,14,11,27,1,84,376,59,118,88,15,407,0,65,1,0.0185873606,1,2001-07-16 18:54:36,5,11
1093,269,62,1631,7,14,0,31,1.4411262799,91,0,752,191,22,101,10,1,3,1,0,8,91,0,752,191,22,101,10,1,3,1,0,22,1015,30,74,455,169,464,0,29,2,0.1036174126,1,2001-07-16 18:59:36,5,13
1094,466,415,3066,6,15,0,114,1.6127873563,335,0,545,321,43,42,15,19,10,56,6,9,335,0,545,321,43,42,15,19,10,56,6,78,991,85,124,1667,43,445,0,105,19,0.014024788,1,2001-07-16 19:04:36,6,15
1095,1583,416,3593,3,15,0,742,2.2818121252,883,0,506,172,424,790,51,55,18,94,1,12,883,0,506,172,424,790,51,55,18,94,1,35,2008,90,127,575,10,559,0,80,22,0.0027831895,1,2001-07-16 19:09:36,3,14
1096,225,226,822,6,14,0,45,1.7799717913,149,0,203,164,113,30,33,12,5,0,0,7,149,0,203,164,113,30,33,12,5,0,0,68,501,34,61,90,13,297,0,73,11,0.0158150852,3,2001-07-16 19:14:36,6,13
1097,386,445,1722,5,15,0,67,1.7873779113,307,0,320,392,157,80,23,17,18,12,5,9,307,0,320,392,157,80,23,17,18,12,5,87,916,139,122,361,40,449,0,63,6,0.0232288037,3,2001-07-16 19:19:36,5,13
1098,336,440,1509,5,14,0,45,2.2456286428,228,0,219,338,163,96,77,34,37,0,9,9,228,0,219,338,163,96,77,34,37,0,9,80,730,101,245,203,43,381,0,74,0,0.0284956925,2,2001-07-16 19:24:36,5,12
1099,287,360,103832,4,18,0,92,2.2618806876,230,0,63,313,180,112,40,9,35,2,5,9,230,0,63,313,180,112,40,9,35,2,5,93,609,41,154,102840,1202,33289,3495,1448,8,0.0115743861,5,2001-07-16 19:29:36,4,12
1100,84,115,47320,4,15,0,44076,0.0186798708,46650,1,228,62,29,49,10,11,13,0,3,10,46650,1,228,62,29,49,10,11,13,0,3,88,382,2482,28,230,0,15939,1568,820,11,0,0,2001-07-16 19:34:36,4,12
1101,203,206,851,7,13,0,40,1.8967642527,164,0,140,124,118,52,27,22,2,0,0,7,164,0,140,124,118,52,27,22,2,0,0,103,422,19,65,184,0,260,0,40,0,0,0,2001-07-16 19:39:36,7,9
1102,137,279,951,4,13,0,87,1.7276214834,234,0,107,243,88,72,31,2,3,0,2,9,234,0,107,243,88,72,31,2,3,0,2,77,329,70,219,123,0,238,0,73,31,0,0,2001-07-16 19:44:36,4,9
1103,206,273,983,9,13,0,68,1.7664399093,156,0,267,274,82,66,10,15,7,1,4,9,156,0,267,274,82,66,10,15,7,1,4,45,649,33,87,97,0,264,0,58,1,0,0,2001-07-16 19:49:36,4,12
1104,152,164,514,7,15,0,20,2.1844863732,105,1,104,98,63,50,29,11,6,7,0,12,105,1,104,98,63,50,29,11,6,7,0,31,277,49,100,32,2,281,0,37,2,0.0038910506,2,2001-07-16 19:54:36,6,13
1105,291,304,933,4,12,0,25,2.2834645669,138,0,160,262,57,218,36,7,7,4,0,8,138,0,160,262,57,218,36,7,7,4,0,27,675,66,96,36,0,272,0,56,4,0,0,2001-07-16 19:59:36,4,11
1106,390,366,1073,3,15,0,35,2.1859979101,130,2,243,259,92,176,22,16,13,2,2,10,130,2,243,259,92,176,22,16,13,2,2,38,733,45,106,75,2,312,0,97,3,0.0018639329,1,2001-07-16 20:04:36,3,10
1107,149,231,684,6,12,0,90,1.9090909091,180,0,108,103,163,58,22,11,4,0,0,7,180,0,108,103,163,58,22,11,4,0,0,54,438,34,33,27,0,237,0,55,2,0,0,2001-07-16 20:09:36,6,11
1108,919,203,1591,11,17,0,191,2.1628812459,350,0,304,121,451,219,56,12,21,4,3,9,350,0,304,121,451,219,56,12,21,4,3,61,964,94,231,37,0,408,0,73,1,0,0,2001-07-16 20:14:36,9,11
1109,656,779,1891,7,17,0,63,2.9031897034,225,0,392,129,323,358,186,51,95,16,12,9,225,0,392,129,323,358,186,51,95,16,12,83,1156,62,423,70,0,488,0,100,11,0,0,2001-07-16 20:19:36,6,11
1110,760,430,1655,4,15,0,78,3.1129032258,246,11,187,265,206,359,57,160,91,17,12,11,246,11,187,265,206,359,57,160,91,17,12,92,1147,57,238,41,0,328,0,117,15,0,0,2001-07-16 20:24:36,4,11
1111,179,133,620,4,15,0,32,2.3888888889,147,23,122,63,77,40,34,6,16,5,7,10,147,23,122,63,77,40,34,6,16,5,7,74,307,34,93,74,1,308,0,40,2,0.0016129032,1,2001-07-16 20:29:36,4,10
1112,647,252,1120,11,17,0,37,2.5274223035,117,2,194,156,367,209,26,9,5,2,5,11,117,2,194,156,367,209,26,9,5,2,5,60,918,15,64,20,0,316,0,52,11,0,0,2001-07-16 20:34:36,8,12
1113,563,722,1716,4,17,0,142,2.7524213075,247,6,330,134,333,345,161,50,28,1,4,14,247,6,330,134,333,345,161,50,28,1,4,74,1037,25,374,57,1,380,0,76,14,0.0005827506,1,2001-07-16 20:39:36,4,11
1114,592,434,1351,5,16,0,29,1.8208722741,128,0,574,219,254,49,28,13,10,4,4,12,128,0,574,219,254,49,28,13,10,4,4,62,963,24,206,60,0,272,0,76,5,0,0,2001-07-16 20:44:36,5,9
1115,530,541,1342,4,16,0,50,2.0236641221,175,1,343,474,169,70,11,22,15,3,25,11,175,1,343,474,169,70,11,22,15,3,25,73,997,32,158,27,0,327,0,68,5,0,0,2001-07-16 20:49:36,4,14
1116,259,115,569,4,18,0,28,1.9511278195,97,2,172,106,56,56,27,12,2,0,1,12,97,2,172,106,56,56,27,12,2,0,1,29,379,32,64,30,0,233,0,42,0,0,0,2001-07-16 20:54:36,4,14
1117,128,213,829,6,12,0,49,1.7894002789,206,3,194,95,117,54,12,19,12,1,4,10,206,3,194,95,117,54,12,19,12,1,4,54,370,86,158,88,0,402,0,28,3,0,0,2001-07-16 20:59:36,6,11
1118,180,335,1437,4,15,0,204,1.8391866913,300,10,308,108,222,62,26,10,26,10,0,10,300,10,308,108,222,62,26,10,26,10,0,55,702,37,84,333,0,445,0,47,5,0,0,2001-07-16 21:04:36,4,10
1119,228,242,1037,5,14,0,16,2.1873015873,125,0,343,139,93,172,23,8,23,16,3,9,125,0,343,139,93,172,23,8,23,16,3,58,774,32,65,82,0,321,0,50,13,0,0,2001-07-16 21:09:36,5,13
1120,232,383,1478,8,13,0,69,2.0456769984,187,13,360,319,173,121,12,11,10,9,6,11,187,13,360,319,173,121,12,11,10,9,6,46,949,48,114,224,0,435,0,135,14,0,0,2001-07-16 21:14:36,8,10
1121,114,135,626,4,14,0,31,1.9242144177,138,5,125,142,67,25,16,2,4,4,7,11,138,5,125,142,67,25,16,2,4,4,7,58,340,41,71,72,0,304,0,45,21,0,0,2001-07-16 21:19:36,4,9
1122,148,188,728,5,15,0,63,1.7313664596,173,1,146,153,99,40,17,3,6,3,3,10,173,1,146,153,99,40,17,3,6,3,3,55,403,46,77,59,0,369,0,47,5,0,0,2001-07-16 21:24:36,4,12
1123,182,302,877,3,15,0,30,2.5931989924,150,1,168,145,148,42,27,13,50,34,16,10,150,1,168,145,148,42,27,13,50,34,16,65,475,42,182,77,0,320,0,50,14,0,0,2001-07-16 21:29:36,3,10
1124,152,136,662,8,13,0,53,1.7989601386,157,0,91,159,104,33,21,6,4,2,0,8,157,0,91,159,104,33,21,6,4,2,0,37,358,54,75,57,2,338,0,14,4,0.003021148,1,2001-07-16 21:34:36,7,9
1125,108,123,470,4,14,0,39,1.8564920273,138,0,75,101,58,18,22,15,8,0,4,9,138,0,75,101,58,18,22,15,8,0,4,41,252,44,63,18,1,319,0,27,7,0.0021276596,1,2001-07-16 21:39:36,4,10
1126,195,128,635,4,11,0,12,1.9461400359,66,0,201,115,107,30,26,7,0,5,0,8,66,0,201,115,107,30,26,7,0,5,0,29,422,20,74,74,0,273,0,76,20,0,0,2001-07-16 21:44:36,4,9
1127,237,493,1536,7,15,0,72,1.8018154312,332,0,360,212,211,124,46,25,7,5,0,8,332,0,360,212,211,124,46,25,7,5,0,101,773,110,266,91,0,453,0,83,53,0,0,2001-07-16 21:49:36,7,9
1128,132,113,607,4,12,0,35,1.5188866799,168,0,124,98,53,28,22,8,1,1,0,8,168,0,124,98,53,28,22,8,1,1,0,56,270,73,69,94,0,248,0,60,23,0,0,2001-07-16 21:54:36,4,10
1129,76,131,532,6,11,0,30,1.276371308,167,0,135,116,23,15,5,11,0,0,2,9,167,0,135,116,23,15,5,11,0,0,2,59,260,69,56,51,0,201,4,31,19,0,0,2001-07-16 21:59:36,6,9
1130,177,105,796,8,15,0,62,1.5779816514,164,1,240,148,26,24,6,39,3,0,3,10,164,1,240,148,26,24,6,39,3,0,3,37,448,61,46,141,0,279,0,24,17,0,0,2001-07-16 22:04:36,5,10
1131,333,251,2799,5,15,0,275,1.1547155105,643,2,1402,300,52,120,20,10,4,3,9,12,643,2,1402,300,52,120,20,10,4,3,9,112,1853,170,156,210,0,666,0,70,17,0,0,2001-07-16 22:09:36,5,10
1132,378,405,1221,3,15,0,108,2.4797178131,201,6,190,275,156,206,32,12,9,6,37,11,201,6,190,275,156,206,32,12,9,6,37,62,860,24,80,74,0,340,0,40,12,0,0,2001-07-16 22:14:36,3,11
1133,146,300,884,5,14,0,89,1.7425227568,170,0,208,188,85,103,7,4,2,2,0,8,170,0,208,188,85,103,7,4,2,2,0,34,481,44,121,105,0,278,0,50,7,0,0,2001-07-16 22:19:36,5,11
1134,94,86,362,7,16,0,31,1.5865102639,109,0,75,88,38,14,6,4,1,3,0,13,109,0,75,88,38,14,6,4,1,3,0,62,174,12,62,17,0,220,0,41,6,0,0,2001-07-16 22:24:36,7,11
1135,112,107,569,8,13,0,50,1.509127789,136,2,162,102,60,14,10,0,0,1,3,13,136,2,162,102,60,14,10,0,0,1,3,40,305,32,66,73,0,268,0,36,6,0,0,2001-07-16 22:29:36,5,9
1136,80,118,538,3,14,0,72,2.025,150,4,101,62,48,18,18,8,14,3,5,13,150,4,101,62,48,18,18,8,14,3,5,34,243,37,54,83,0,263,0,39,7,0,0,2001-07-16 22:34:36,3,11
1137,142,118,832,4,14,0,174,1.3008595989,346,8,153,94,40,10,17,10,2,4,9,11,346,8,153,94,40,10,17,10,2,4,9,132,281,34,77,126,0,273,0,66,11,0,0,2001-07-16 22:39:36,4,10
1138,349,185,1077,4,15,0,17,1.519558676,379,1,177,224,85,89,15,9,11,3,3,12,379,1,177,224,85,89,15,9,11,3,3,293,555,36,96,74,0,278,0,72,8,0,0,2001-07-16 22:44:36,4,9
1139,143,118,664,5,13,0,34,1.3047619048,263,0,139,126,50,19,11,13,4,1,4,9,263,0,139,126,50,19,11,13,4,1,4,138,323,70,65,31,2,305,0,44,15,0.0030120482,2,2001-07-16 22:49:36,5,9
1140,356,321,1129,11,13,0,79,1.6895927602,333,1,180,356,123,37,42,11,8,10,4,10,333,1,180,356,123,37,42,11,8,10,4,189,723,53,61,23,0,351,0,37,17,0,0,2001-07-16 22:54:36,6,9
1141,166,138,641,3,13,0,44,1.657980456,252,0,98,110,65,42,17,4,3,0,23,9,252,0,98,110,65,42,17,4,3,0,23,172,325,31,42,16,0,230,0,16,5,0,0,2001-07-16 22:59:36,3,9
1142,189,175,2114,4,13,0,116,1.1907736665,364,6,1381,175,68,36,15,20,1,2,11,11,364,6,1381,175,68,36,15,20,1,2,11,193,1621,46,105,26,0,583,0,33,3,0,0,2001-07-16 23:04:36,4,9
1143,196,228,738,5,13,0,82,1.6232294618,181,1,101,317,52,34,15,2,2,1,0,10,181,1,101,317,52,34,15,2,2,1,0,60,462,32,70,30,2,200,1,37,21,0.0027100271,1,2001-07-16 23:09:36,5,8
1144,313,262,1153,6,13,0,35,1.9111328125,205,0,281,220,86,203,14,9,6,0,0,7,205,0,281,220,86,203,14,9,6,0,0,82,726,62,119,109,0,339,0,72,7,0,0,2001-07-16 23:14:36,6,11
1145,296,411,1130,3,13,0,41,1.8559633028,256,0,223,336,100,128,14,9,12,0,12,9,256,0,223,336,100,128,14,9,12,0,12,60,644,118,227,32,0,363,0,69,19,0,0,2001-07-16 23:19:36,3,9
1146,603,360,1402,5,12,0,36,1.8395331875,314,0,160,542,161,178,13,3,0,0,0,6,314,0,160,542,161,178,13,3,0,0,0,198,936,61,140,9,0,341,0,57,9,0,0,2001-07-16 23:24:36,5,11
1147,199,257,809,8,15,0,54,1.8075471698,262,12,137,180,94,64,16,22,2,2,2,11,262,12,137,180,94,64,16,22,2,2,2,98,452,98,93,5,0,260,0,43,5,0,0,2001-07-16 23:29:36,8,12
1148,476,407,1402,6,11,0,104,1.5388162952,320,0,265,505,132,68,7,4,0,0,0,6,320,0,265,505,132,68,7,4,0,0,0,172,797,34,194,76,0,337,0,56,3,0,0,2001-07-16 23:34:36,6,9
1149,308,132,891,3,14,0,59,1.4549707602,323,1,103,252,127,25,7,12,3,0,2,10,323,1,103,252,127,25,7,12,3,0,2,216,450,37,93,33,0,268,0,53,3,0,0,2001-07-16 23:39:36,3,10
1150,196,148,831,5,13,0,131,1.5662337662,359,8,131,108,60,51,8,12,13,4,8,11,359,8,131,108,60,51,8,12,13,4,8,175,330,32,102,45,0,301,0,45,4,0,0,2001-07-16 23:44:36,5,9
1151,79,272,907,7,11,0,75,1.2170454545,474,8,112,117,73,68,21,3,1,3,0,10,474,8,112,117,73,68,21,3,1,3,0,353,252,38,162,26,1,260,0,67,18,0.0011025358,1,2001-07-16 23:49:36,4,9
1152,107,119,434,3,15,0,43,1.6223958333,113,0,91,80,67,11,13,5,1,2,1,9,113,0,91,80,67,11,13,5,1,2,1,47,243,19,32,40,0,204,0,49,11,0,0,2001-07-16 23:54:36,3,11
1153,181,151,556,3,12,0,51,2.0498960499,101,0,85,157,42,43,32,19,1,1,0,8,101,0,85,157,42,43,32,19,1,1,0,38,315,12,65,71,0,232,0,16,2,0,0,2001-07-16 23:59:36,3,10
1154,122,103,559,5,12,0,86,1.4198473282,186,0,127,109,52,21,19,6,4,0,0,7,186,0,127,109,52,21,19,6,4,0,0,93,284,6,55,18,0,222,0,26,6,0,0,2001-07-17 00:04:36,5,8
1155,7,4,26,3,12,0,1,1.5416666667,11,0,3,4,4,0,0,1,0,1,0,8,11,0,3,4,4,0,0,1,0,1,0,8,13,2,0,2,0,17,0,3,0,0,0,2001-07-17 00:09:36,3,8
1156,49,82,716,11,14,0,25,1.3223443223,83,0,65,93,23,5,3,1,0,0,0,6,83,0,65,93,23,5,3,1,0,0,0,11,179,46,12,407,0,220,0,40,3,0,0,2001-07-17 00:09:52,4,10
1157,107,102,693,5,15,0,30,1.7428571429,127,0,87,66,53,35,5,1,1,0,0,12,127,0,87,66,53,35,5,1,1,0,0,23,210,70,52,297,37,278,0,59,11,0.0902439024,5,2001-07-17 00:14:52,5,11
1158,732,1024,2991,6,14,0,383,1.4995864351,607,0,603,813,248,109,16,21,0,0,0,11,607,0,603,813,248,109,16,21,0,0,0,195,1494,24,322,341,61,349,0,101,11,0.0203945169,4,2001-07-17 00:19:52,6,9
1159,71,114,742,3,20,0,37,1.4975490196,152,0,80,92,47,18,9,5,0,1,0,14,152,0,80,92,47,18,9,5,0,1,0,64,234,38,35,285,57,319,0,30,1,0.076819407,3,2001-07-17 00:24:52,3,10
1160,97,155,1125,2,15,0,44,1.6149635036,180,12,133,115,75,18,4,5,1,0,4,12,180,12,133,115,75,18,4,5,1,0,4,56,337,78,33,505,87,329,0,63,13,0.0773333333,3,2001-07-17 00:29:52,2,10
1161,230,213,1066,7,13,0,84,1.5213333333,244,10,200,189,49,24,15,8,1,0,10,10,244,10,200,189,49,24,15,8,1,0,10,92,455,33,86,250,52,296,0,72,9,0.0487804878,3,2001-07-17 00:34:52,7,9
1162,184,213,736,6,21,0,32,2.0610328638,149,0,174,124,109,30,9,5,1,0,26,11,149,0,174,124,109,30,9,5,1,0,26,85,372,21,129,80,32,264,0,42,15,0.0434782609,2,2001-07-17 00:39:52,6,10
1163,1065,481,1914,5,13,0,97,1.7594866071,194,0,591,627,248,109,15,3,5,0,0,7,194,0,591,627,248,109,15,3,5,0,0,73,1364,21,237,92,43,322,0,89,10,0.0224660397,4,2001-07-17 00:44:52,5,10
1164,224,232,892,3,16,0,71,1.6852861035,161,0,239,196,52,36,18,13,14,5,0,8,161,0,239,196,52,36,18,13,14,5,0,68,502,20,73,106,77,390,0,45,3,0.08632287,4,2001-07-17 00:49:52,3,15
1165,91,87,491,5,15,0,60,1.8765060241,120,0,52,67,38,10,22,6,3,10,4,9,120,0,52,67,38,10,22,6,3,10,4,46,178,12,36,155,60,211,0,56,11,0.1221995927,4,2001-07-17 00:54:52,5,11
1166,205,180,926,5,14,0,31,1.6124314442,78,1,217,172,48,6,17,5,0,1,1,11,78,1,217,172,48,6,17,5,0,1,1,34,383,8,91,307,72,323,0,26,11,0.0777537797,3,2001-07-17 00:59:52,5,11
1167,87,202,708,5,16,0,14,2.0103519669,88,0,111,140,74,19,38,8,0,1,4,9,88,0,111,140,74,19,38,8,0,1,4,51,283,20,115,187,35,227,0,28,6,0.0494350282,3,2001-07-17 01:04:52,5,9
1168,89,303,706,3,11,0,31,1.7171561051,171,0,126,192,51,96,5,3,3,0,0,7,171,0,126,192,51,96,5,3,3,0,0,112,396,23,85,49,21,266,0,42,8,0.0297450425,2,2001-07-17 01:09:52,3,10
1169,86,301,1219,4,15,0,11,1.753507014,56,0,168,157,90,21,4,2,1,0,0,7,56,0,168,157,90,21,4,2,1,0,0,14,325,28,121,699,269,333,0,50,9,0.2206726825,2,2001-07-17 01:14:52,4,11
1170,129,165,1437,4,14,0,47,1.4045335658,128,0,716,135,91,57,10,3,2,3,2,9,128,0,716,135,91,57,10,3,2,3,2,44,946,16,94,209,53,476,0,69,1,0.0368823939,4,2001-07-17 01:19:52,4,10
