,announcements,as_path_max,class,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
1032,1311,14,0,36,650,475,339,3,2003-01-26 14:00:04,1043589604,0,142
1033,761,17,0,21,557,321,245,3,2003-01-26 14:05:04,1043589904,0,133
1034,553,13,0,27,377,186,231,4,2003-01-26 14:10:04,1043590204,0,162
1035,441,13,0,15,307,207,210,4,2003-01-26 14:15:04,1043590504,0,68
1036,611,12,0,7,514,297,172,5,2003-01-26 14:20:04,1043590804,0,145
1037,1326,15,0,4,1167,679,375,4,2003-01-26 14:25:04,1043591104,0,72
1038,1828,13,0,8,1588,684,316,4,2003-01-26 14:30:04,1043591404,17,198
1039,1128,13,0,27,911,674,251,4,2003-01-26 14:35:04,1043591704,0,131
1040,420,13,0,19,275,145,159,5,2003-01-26 14:40:04,1043592004,0,104
1041,546,13,0,7,376,194,168,2,2003-01-26 14:45:04,1043592304,8,140
1042,843,13,0,38,553,310,250,3,2003-01-26 14:50:04,1043592604,0,139
1043,501,11,0,5,338,214,177,3,2003-01-26 14:55:04,1043592904,1,84
1044,453,15,0,22,327,163,231,5,2003-01-26 15:00:04,1043593204,3,141
1045,361,15,0,17,229,137,157,5,2003-01-26 15:05:04,1043593504,2,50
1046,534,13,0,5,311,187,221,6,2003-01-26 15:10:04,1043593804,11,193
1047,410,13,0,9,246,153,169,3,2003-01-26 15:15:04,1043594104,0,78
1048,441,13,0,7,284,201,172,2,2003-01-26 15:20:04,1043594404,1,100
1049,747,13,0,49,412,234,290,4,2003-01-26 15:25:04,1043594704,1,244
1050,470,12,0,9,322,151,220,4,2003-01-26 15:30:04,1043595004,0,97
1051,550,15,0,2,309,146,183,4,2003-01-26 15:35:04,1043595304,14,164
1052,1271,18,0,11,1121,363,234,4,2003-01-26 15:40:04,1043595604,1,130
1053,382,13,0,12,232,157,156,4,2003-01-26 15:45:04,1043595904,0,89
1054,303,13,0,19,192,90,170,4,2003-01-26 15:50:04,1043596204,0,78
1055,560,17,0,43,327,183,218,4,2003-01-26 15:55:04,1043596504,0,97
1056,539,15,0,36,321,170,248,2,2003-01-26 16:00:04,1043596804,0,130
1057,325,14,0,2,211,113,185,5,2003-01-26 16:05:04,1043597104,4,85
1058,464,12,0,21,341,163,183,1,2003-01-26 16:10:04,1043597404,0,69
1059,224,13,0,7,163,91,134,0,2003-01-26 16:15:04,1043597704,1,48
1060,501,13,0,16,383,128,165,0,2003-01-26 16:20:04,1043598004,0,107
1061,381,13,0,29,165,197,189,0,2003-01-26 16:25:04,1043598304,1,77
1062,716,17,0,14,525,217,212,3,2003-01-26 16:30:04,1043598604,1,102
1063,3163,13,0,39,2751,2426,640,7,2003-01-26 16:35:04,1043598904,3,205
1064,1326,13,0,9,1231,1060,440,3,2003-01-26 16:40:04,1043599204,0,96
1065,1483,15,0,7,1378,1247,524,2,2003-01-26 16:45:04,1043599504,0,91
1066,504,13,0,11,386,137,168,0,2003-01-26 16:50:04,1043599804,4,63
1067,377,12,0,19,252,113,220,3,2003-01-26 16:55:04,1043600104,2,101
1068,559,16,0,13,385,200,233,0,2003-01-26 17:00:04,1043600404,3,109
1069,358,12,0,28,223,130,180,0,2003-01-26 17:05:04,1043600704,0,80
1070,564,14,0,18,395,183,252,0,2003-01-26 17:10:04,1043601004,2,122
1071,521,15,0,34,342,182,262,1,2003-01-26 17:15:04,1043601304,5,134
1072,635,16,0,32,472,171,232,0,2003-01-26 17:20:04,1043601604,0,137
1073,472,13,0,17,295,170,221,0,2003-01-26 17:25:04,1043601904,0,155
1074,580,15,0,8,348,263,261,0,2003-01-26 17:30:04,1043602204,0,231
1075,470,14,0,16,239,201,166,0,2003-01-26 17:35:04,1043602504,0,44
1076,360,14,0,4,225,122,175,0,2003-01-26 17:40:04,1043602804,1,87
1077,342,13,0,36,195,113,156,0,2003-01-26 17:45:04,1043603104,1,58
1078,427,13,0,11,292,153,204,0,2003-01-26 17:50:04,1043603404,1,97
1079,413,13,0,19,262,149,172,0,2003-01-26 17:55:04,1043603704,19,128
1080,1016,14,0,40,617,321,371,4,2003-01-26 18:00:04,1043604004,8,192
1081,419,16,0,29,289,150,173,4,2003-01-26 18:05:04,1043604304,0,46
1082,348,13,0,18,195,137,201,0,2003-01-26 18:10:04,1043604604,0,116
1083,519,12,0,23,342,172,188,0,2003-01-26 18:15:04,1043604904,0,70
1084,412,12,0,6,191,148,143,0,2003-01-26 18:20:04,1043605204,0,75
1085,548,13,0,34,411,187,240,0,2003-01-26 18:25:04,1043605504,0,80
1086,478,13,0,10,321,144,196,0,2003-01-26 18:30:04,1043605804,0,81
1087,469,13,0,8,271,190,188,0,2003-01-26 18:35:04,1043606104,0,123
1088,592,14,0,8,312,226,272,0,2003-01-26 18:40:04,1043606404,3,215
1089,307,13,0,10,191,119,190,0,2003-01-26 18:45:04,1043606704,5,54
1090,498,15,0,21,317,164,219,0,2003-01-26 18:50:04,1043607004,2,88
1091,449,15,0,7,311,150,227,0,2003-01-26 18:55:04,1043607304,0,84
1092,491,12,0,28,363,148,200,0,2003-01-26 19:00:04,1043607604,0,71
1093,893,14,0,30,746,619,345,0,2003-01-26 19:05:04,1043607904,0,116
1094,676,16,0,17,412,237,302,0,2003-01-26 19:10:04,1043608204,1,106
1095,884,17,0,9,756,588,428,0,2003-01-26 19:15:04,1043608504,1,73
1096,601,17,0,27,363,175,202,0,2003-01-26 19:20:04,1043608804,6,137
1097,517,22,0,17,395,166,274,0,2003-01-26 19:25:04,1043609104,2,123
1098,232,17,0,6,153,93,126,0,2003-01-26 19:30:04,1043609404,0,45
1099,283,18,0,7,191,92,155,0,2003-01-26 19:35:04,1043609704,2,59
1100,302,17,0,16,202,119,149,0,2003-01-26 19:40:04,1043610004,0,68
1101,1607,16,0,7,1137,244,220,0,2003-01-26 19:45:04,1043610304,6,480
1102,2793,17,0,356,2039,270,332,0,2003-01-26 19:50:04,1043610604,1,479
1103,1016,18,0,29,580,372,283,0,2003-01-26 19:55:04,1043610904,6,261
1104,306,19,0,8,197,105,189,0,2003-01-26 20:00:04,1043611204,2,63
1105,495,19,0,16,288,158,225,0,2003-01-26 20:05:04,1043611504,0,105
1106,510,14,0,26,411,178,225,0,2003-01-26 20:10:04,1043611804,0,100
1107,995,14,0,18,717,254,265,0,2003-01-26 20:15:04,1043612104,0,78
1108,516,19,0,36,359,147,229,2,2003-01-26 20:20:04,1043612404,0,90
1109,582,19,0,41,400,162,239,0,2003-01-26 20:25:04,1043612704,1,102
1110,799,16,0,13,538,329,208,0,2003-01-26 20:30:04,1043613004,0,121
1111,322,12,0,9,217,120,137,0,2003-01-26 20:35:04,1043613304,0,99
1112,777,18,0,28,619,277,194,0,2003-01-26 20:40:04,1043613604,8,123
1113,522,13,0,4,421,154,217,0,2003-01-26 20:45:04,1043613904,1,121
1114,392,17,0,10,187,145,147,0,2003-01-26 20:50:04,1043614204,1,111
1115,393,16,0,6,287,126,147,0,2003-01-26 20:55:04,1043614504,0,131
1116,539,17,0,29,318,202,207,0,2003-01-26 21:00:04,1043614804,2,137
1117,417,17,0,27,269,128,178,0,2003-01-26 21:05:04,1043615104,9,141
1118,468,17,0,55,283,179,180,0,2003-01-26 21:10:04,1043615404,0,89
1119,425,18,0,3,314,157,202,0,2003-01-26 21:15:04,1043615704,3,124
1120,688,19,0,14,369,299,235,0,2003-01-26 21:20:04,1043616004,0,87
1121,333,19,0,30,228,141,144,0,2003-01-26 21:25:04,1043616304,0,80
1122,417,19,0,10,306,146,185,0,2003-01-26 21:30:04,1043616604,1,142
1123,521,16,0,12,305,215,191,0,2003-01-26 21:35:04,1043616904,0,99
1124,617,19,0,7,402,207,177,0,2003-01-26 21:40:04,1043617204,14,153
1125,317,17,0,4,194,134,153,0,2003-01-26 21:45:04,1043617504,1,129
1126,517,15,0,39,319,181,221,0,2003-01-26 21:50:04,1043617804,0,214
1127,371,18,0,7,197,134,148,0,2003-01-26 21:55:04,1043618104,0,103
1128,627,19,0,30,398,225,359,0,2003-01-26 22:00:04,1043618404,5,134
1129,252,16,0,11,148,95,144,0,2003-01-26 22:05:04,1043618704,1,95
1130,373,17,0,24,226,139,162,0,2003-01-26 22:10:04,1043619004,1,39
1131,394,19,0,5,291,163,174,0,2003-01-26 22:15:04,1043619304,0,117
1132,478,18,0,27,263,172,199,0,2003-01-26 22:20:04,1043619604,0,76
1133,309,19,0,3,247,137,150,0,2003-01-26 22:25:04,1043619904,0,87
1134,514,16,0,5,336,182,155,0,2003-01-26 22:30:04,1043620204,0,117
1135,350,13,0,12,218,125,161,0,2003-01-26 22:35:04,1043620504,2,59
1136,607,16,0,11,461,196,253,0,2003-01-26 22:40:04,1043620804,0,189
1137,666,18,0,19,462,193,219,0,2003-01-26 22:45:04,1043621104,1,179
1138,472,13,0,34,341,151,169,3,2003-01-26 22:50:04,1043621404,0,89
1139,384,20,0,25,253,134,162,0,2003-01-26 22:55:04,1043621704,0,65
1140,1012,20,0,11,603,329,311,0,2003-01-26 23:00:04,1043622004,1,101
1141,513,13,0,3,433,257,169,0,2003-01-26 23:05:04,1043622304,0,110
1142,618,19,0,6,504,261,249,0,2003-01-26 23:10:04,1043622604,0,78
1143,295,14,0,1,223,110,154,0,2003-01-26 23:15:04,1043622904,2,95
1144,272,13,0,11,178,116,141,0,2003-01-26 23:20:04,1043623204,0,62
1145,251,13,0,6,165,89,128,0,2003-01-26 23:25:04,1043623504,0,70
1146,406,12,0,18,225,131,174,0,2003-01-26 23:30:04,1043623804,0,65
1147,470,20,0,18,356,195,199,0,2003-01-26 23:35:04,1043624104,1,98
1148,394,12,0,9,249,125,157,0,2003-01-26 23:40:04,1043624404,0,70
1149,550,16,0,4,338,169,189,0,2003-01-26 23:45:04,1043624704,1,175
1150,1169,15,0,6,1064,554,358,0,2003-01-26 23:50:04,1043625004,0,69
1151,370,14,0,10,222,121,152,0,2003-01-26 23:55:04,1043625304,0,113
1152,469,15,0,1,166,143,184,0,2003-01-27 00:00:05,1043625605,0,108
1153,525,13,0,12,245,209,166,0,2003-01-27 00:05:05,1043625905,2,164
1154,362,20,0,1,134,150,132,0,2003-01-27 00:10:05,1043626205,1,43
1155,560,14,0,8,279,208,210,0,2003-01-27 00:15:05,1043626505,6,113
1156,444,13,0,1,254,157,189,0,2003-01-27 00:20:05,1043626805,0,107
1157,453,13,0,8,285,130,202,0,2003-01-27 00:25:05,1043627105,10,126
1158,303,12,0,8,182,145,115,0,2003-01-27 00:30:05,1043627405,0,54
1159,650,13,0,23,423,171,154,0,2003-01-27 00:35:05,1043627705,0,83
1160,212,19,0,3,90,75,126,0,2003-01-27 00:40:05,1043628005,1,51
1161,485,15,0,13,239,156,182,0,2003-01-27 00:45:05,1043628305,2,117
1162,1305,13,0,11,666,609,477,0,2003-01-27 00:50:05,1043628605,1,104
1163,537,12,0,28,264,193,149,0,2003-01-27 00:55:05,1043628905,0,74
1164,391,16,0,4,203,127,184,0,2003-01-27 01:00:05,1043629205,0,161
1165,512,16,0,14,272,175,213,0,2003-01-27 01:05:05,1043629505,1,121
1166,807,16,0,10,577,169,181,2,2003-01-27 01:10:05,1043629805,4,114
1167,485,13,0,41,255,149,151,0,2003-01-27 01:15:05,1043630105,3,142
1168,423,16,0,11,260,164,180,0,2003-01-27 01:20:05,1043630405,1,76
1169,380,14,0,7,250,157,141,0,2003-01-27 01:25:05,1043630705,1,73
1170,855,14,0,14,690,269,183,0,2003-01-27 01:30:05,1043631005,0,72
1171,381,16,0,6,250,146,156,0,2003-01-27 01:35:05,1043631305,0,87
1172,338,16,0,3,219,103,138,0,2003-01-27 01:40:05,1043631605,3,72
1173,295,16,0,2,200,106,113,0,2003-01-27 01:45:05,1043631905,2,74
1174,662,13,0,16,403,171,194,0,2003-01-27 01:50:05,1043632205,0,112
1175,433,14,0,12,280,139,195,0,2003-01-27 01:55:05,1043632505,2,115
1176,714,16,0,26,479,211,262,0,2003-01-27 02:00:05,1043632805,0,139
1177,361,15,0,9,193,140,187,0,2003-01-27 02:05:05,1043633105,5,108
1178,481,14,0,13,286,183,206,0,2003-01-27 02:10:05,1043633405,32,85
1179,396,18,0,9,268,114,184,0,2003-01-27 02:15:05,1043633705,0,89
1180,7893,19,0,266,365,7363,2653,3,2003-01-27 02:20:05,1043634005,0,238
1181,7926,19,0,39,7558,7584,2483,3,2003-01-27 02:25:05,1043634305,0,111
1182,396,19,0,11,234,148,150,0,2003-01-27 02:30:05,1043634605,6,98
1183,448,13,0,4,258,157,170,0,2003-01-27 02:35:05,1043634905,6,145
1184,593,12,0,19,340,213,261,0,2003-01-27 02:40:05,1043635205,2,143
1185,1129,19,0,19,629,386,275,0,2003-01-27 02:45:05,1043635505,12,105
1186,784,13,0,8,480,230,205,0,2003-01-27 02:50:05,1043635805,0,194
1187,964,17,0,212,343,434,293,0,2003-01-27 02:55:05,1043636105,5,131
1188,1021,17,0,36,791,572,276,0,2003-01-27 03:00:05,1043636405,8,89
1189,420,18,0,8,281,168,214,0,2003-01-27 03:05:05,1043636705,1,173
1190,380,16,0,14,228,139,180,0,2003-01-27 03:10:05,1043637005,7,91
1191,276,19,0,5,153,99,150,0,2003-01-27 03:15:05,1043637305,1,96
1192,448,18,0,21,285,149,231,0,2003-01-27 03:20:05,1043637605,1,138
1193,559,18,0,23,292,251,196,0,2003-01-27 03:25:05,1043637905,0,87
1194,331,19,0,2,236,207,123,0,2003-01-27 03:30:05,1043638205,0,69
1195,308,15,0,12,213,156,134,0,2003-01-27 03:35:05,1043638505,0,49
1196,415,19,0,16,234,164,193,0,2003-01-27 03:40:05,1043638805,1,70
1197,442,16,0,16,255,167,199,0,2003-01-27 03:45:05,1043639105,2,83
1198,610,17,0,8,378,202,209,1,2003-01-27 03:50:05,1043639405,0,121
1199,372,14,0,17,235,125,161,0,2003-01-27 03:55:05,1043639705,1,96
1200,1905,14,0,13,415,1459,530,0,2003-01-27 04:00:05,1043640005,3,106
1201,608,17,0,13,416,192,235,0,2003-01-27 04:05:05,1043640305,0,124
1202,830,16,0,49,495,264,252,0,2003-01-27 04:10:05,1043640605,0,138
1203,534,16,0,12,374,218,184,0,2003-01-27 04:15:05,1043640905,3,122
1204,611,13,0,34,263,222,216,0,2003-01-27 04:20:05,1043641205,1,156
1205,600,15,0,7,469,230,243,2,2003-01-27 04:25:05,1043641505,5,77
1206,395,18,0,19,229,149,187,0,2003-01-27 04:30:05,1043641805,1,138
1207,460,16,0,11,289,156,247,0,2003-01-27 04:35:05,1043642105,1,106
1208,447,20,0,15,272,219,217,0,2003-01-27 04:40:05,1043642405,4,134
1209,546,19,0,41,295,228,236,0,2003-01-27 04:45:05,1043642705,11,262
1210,356,20,0,14,219,148,171,0,2003-01-27 04:50:05,1043643005,0,64
1211,426,20,0,6,214,161,169,0,2003-01-27 04:55:05,1043643305,1,71
1212,590,23,0,30,276,182,223,0,2003-01-27 05:00:05,1043643605,6,156
1213,329,15,0,18,167,152,155,0,2003-01-27 05:05:05,1043643905,2,79
1214,650,19,0,9,351,281,193,0,2003-01-27 05:10:05,1043644205,6,93
1215,428,15,0,4,281,172,167,0,2003-01-27 05:15:05,1043644505,28,123
1216,377,15,0,5,308,227,152,0,2003-01-27 05:20:05,1043644805,0,48
1217,538,20,0,8,463,223,167,0,2003-01-27 05:25:05,1043645105,0,70
1218,525,19,0,16,265,192,230,0,2003-01-27 05:30:05,1043645405,4,89
1219,362,19,0,6,226,130,173,0,2003-01-27 05:35:05,1043645705,0,96
1220,591,12,0,2,395,191,271,0,2003-01-27 05:40:05,1043646005,12,139
1221,696,14,0,10,384,254,264,1,2003-01-27 05:45:05,1043646305,3,108
1222,566,12,0,28,314,221,168,1,2003-01-27 05:50:05,1043646605,8,101
1223,267,14,0,12,176,91,150,0,2003-01-27 05:55:05,1043646905,0,67
1224,406,17,0,6,237,134,194,0,2003-01-27 06:00:05,1043647205,1,118
1225,385,18,0,2,284,152,194,0,2003-01-27 06:05:05,1043647505,0,79
1226,1105,15,0,16,392,690,289,0,2003-01-27 06:10:05,1043647805,0,137
1227,411,15,0,7,198,139,173,0,2003-01-27 06:15:05,1043648105,1,59
1228,1023,15,0,8,735,585,324,0,2003-01-27 06:20:05,1043648405,2,136
1229,566,14,0,25,297,139,247,0,2003-01-27 06:25:05,1043648705,11,172
1230,491,14,0,47,303,162,176,0,2003-01-27 06:30:05,1043649005,1,82
1231,842,12,0,11,430,250,167,0,2003-01-27 06:35:05,1043649305,6,181
1232,480,12,0,7,283,166,188,0,2003-01-27 06:40:05,1043649605,1,61
1233,442,14,0,16,268,189,185,0,2003-01-27 06:45:05,1043649905,5,93
1234,602,16,0,5,416,207,178,0,2003-01-27 06:50:05,1043650205,0,173
1235,788,14,0,61,443,216,260,0,2003-01-27 06:55:05,1043650505,9,134
1236,2995,16,0,56,701,2289,726,1,2003-01-27 07:00:05,1043650805,9,198
1237,737,14,0,7,384,270,230,0,2003-01-27 07:05:05,1043651105,0,94
1238,3837,17,0,17,2779,2831,1168,1,2003-01-27 07:10:05,1043651405,1,302
1239,549,14,0,19,381,229,246,0,2003-01-27 07:15:05,1043651705,0,92
1240,907,14,0,31,524,245,325,0,2003-01-27 07:20:05,1043652005,0,198
1241,548,22,0,7,283,215,281,0,2003-01-27 07:25:05,1043652305,1,150
1242,595,17,0,9,377,221,235,0,2003-01-27 07:30:05,1043652605,3,97
1243,1239,15,0,9,969,740,444,0,2003-01-27 07:35:05,1043652905,2,100
1244,435,15,0,8,269,163,217,0,2003-01-27 07:40:05,1043653205,1,79
1245,565,15,0,13,373,249,186,0,2003-01-27 07:45:05,1043653505,0,162
1246,2019,17,0,50,968,414,264,0,2003-01-27 07:50:05,1043653805,3,393
1247,590,15,0,25,330,190,237,0,2003-01-27 07:55:05,1043654105,2,139
1248,589,14,0,13,401,169,335,0,2003-01-27 08:00:05,1043654405,9,125
1249,525,16,0,2,373,202,255,2,2003-01-27 08:05:05,1043654705,1,73
1250,1051,13,0,22,882,269,220,0,2003-01-27 08:10:05,1043655005,61,281
1251,1014,15,0,18,458,446,315,0,2003-01-27 08:15:05,1043655305,3,263
1252,699,22,0,11,425,209,287,0,2003-01-27 08:20:05,1043655605,3,194
1253,777,11,0,15,495,247,283,0,2003-01-27 08:25:05,1043655905,4,115
1254,1137,22,0,10,794,353,311,0,2003-01-27 08:30:05,1043656205,1,256
1255,826,13,0,6,568,312,280,0,2003-01-27 08:35:05,1043656505,16,236
1256,1030,13,0,10,690,284,355,2,2003-01-27 08:40:05,1043656805,13,206
1257,712,17,0,13,432,246,268,0,2003-01-27 08:45:05,1043657105,7,163
1258,421,12,0,1,297,178,185,0,2003-01-27 08:50:05,1043657405,1,65
1259,1023,15,0,21,707,330,302,0,2003-01-27 08:55:05,1043657705,5,174
1260,827,15,0,36,566,272,376,0,2003-01-27 09:00:05,1043658005,3,193
1261,611,14,0,4,458,208,249,2,2003-01-27 09:05:05,1043658305,2,160
1262,794,17,0,26,328,279,269,0,2003-01-27 09:10:05,1043658605,0,228
1263,885,15,0,45,481,322,331,0,2003-01-27 09:15:05,1043658905,3,280
1264,1217,15,0,7,790,400,336,0,2003-01-27 09:20:05,1043659205,0,129
1265,953,15,0,30,585,333,318,0,2003-01-27 09:25:05,1043659505,3,154
1266,2020,16,0,46,1403,529,329,0,2003-01-27 09:30:05,1043659805,14,314
1267,1168,15,0,11,822,393,284,0,2003-01-27 09:35:05,1043660105,1,293
1268,677,15,0,5,445,263,215,0,2003-01-27 09:40:05,1043660405,2,92
1269,1329,15,0,17,702,516,434,0,2003-01-27 09:45:05,1043660705,0,417
1270,812,17,0,22,447,373,341,0,2003-01-27 09:50:05,1043661005,6,124
1271,962,15,0,8,699,451,322,0,2003-01-27 09:55:05,1043661305,4,100
1272,1405,18,0,16,1060,344,343,0,2003-01-27 10:00:05,1043661605,2,198
1273,799,19,0,48,458,248,270,0,2003-01-27 10:05:05,1043661905,5,269
1274,2243,19,0,93,1530,497,388,0,2003-01-27 10:10:05,1043662205,2,533
1275,942,17,0,9,759,352,304,0,2003-01-27 10:15:05,1043662505,8,168
1276,770,16,0,9,571,271,371,0,2003-01-27 10:20:05,1043662805,21,124
1277,436,19,0,46,297,130,207,0,2003-01-27 10:25:05,1043663105,1,77
1278,466,16,0,14,331,212,211,0,2003-01-27 10:30:05,1043663405,0,196
1279,666,14,0,14,393,224,275,0,2003-01-27 10:35:05,1043663705,0,83
1280,1056,15,0,9,888,256,303,0,2003-01-27 10:40:05,1043664005,3,255
1281,418,15,0,31,228,163,195,0,2003-01-27 10:45:05,1043664305,1,152
1282,1020,16,0,39,740,287,429,0,2003-01-27 10:50:05,1043664605,2,113
1283,1145,16,0,18,773,540,374,0,2003-01-27 10:55:05,1043664905,0,202
1284,2195,14,0,94,1158,1025,490,0,2003-01-27 11:00:05,1043665205,96,459
1285,1226,14,0,96,655,449,416,0,2003-01-27 11:05:05,1043665505,1,284
1286,1215,19,0,16,1004,374,357,0,2003-01-27 11:10:05,1043665805,1,484
1287,1549,13,0,9,1059,885,447,0,2003-01-27 11:15:05,1043666105,2,121
1288,1317,16,0,5,1022,531,410,0,2003-01-27 11:20:05,1043666405,1,327
1289,653,15,0,7,541,251,233,0,2003-01-27 11:25:05,1043666705,0,122
1290,891,12,0,6,642,398,340,0,2003-01-27 11:30:05,1043667005,0,302
1291,1292,18,0,66,980,655,230,0,2003-01-27 11:35:05,1043667305,17,70
1292,1124,17,0,19,717,458,339,0,2003-01-27 11:40:05,1043667605,3,196
1293,695,12,0,23,546,250,217,3,2003-01-27 11:45:05,1043667905,0,94
1294,1253,13,0,44,1038,812,383,0,2003-01-27 11:50:05,1043668205,3,86
1295,735,14,0,20,461,171,264,0,2003-01-27 11:55:05,1043668505,0,94
1296,931,16,0,22,809,237,275,0,2003-01-27 12:00:05,1043668805,0,146
1297,1832,11,0,9,958,554,549,3,2003-01-27 12:05:05,1043669105,2,434
1298,841,11,0,10,673,254,250,0,2003-01-27 12:10:05,1043669405,3,82
1299,816,16,0,61,512,339,293,0,2003-01-27 12:15:05,1043669705,1,100
1300,761,19,0,9,478,229,317,0,2003-01-27 12:20:05,1043670005,3,109
1301,402,16,0,12,319,158,201,0,2003-01-27 12:25:05,1043670305,1,82
1302,510,12,0,6,383,190,254,2,2003-01-27 12:30:05,1043670605,0,76
1303,349,11,0,6,287,157,188,0,2003-01-27 12:35:05,1043670905,2,84
1304,439,14,0,13,273,148,247,0,2003-01-27 12:40:05,1043671205,2,94
1305,854,13,0,42,561,293,337,2,2003-01-27 12:45:05,1043671505,1,167
1306,1178,15,0,35,775,433,361,0,2003-01-27 12:50:05,1043671805,10,141
1307,831,13,0,9,557,322,358,0,2003-01-27 12:55:05,1043672105,1,103
1308,886,12,0,21,714,310,306,0,2003-01-27 13:00:05,1043672405,4,148
1309,964,21,0,24,756,417,332,0,2003-01-27 13:05:05,1043672705,4,78
1310,1574,14,0,8,1262,332,410,0,2003-01-27 13:10:05,1043673005,6,286
1311,564,12,0,41,316,240,238,0,2003-01-27 13:15:05,1043673305,1,76
1312,595,11,0,6,340,211,260,0,2003-01-27 13:20:05,1043673605,5,101
1313,1356,12,0,26,1105,425,370,0,2003-01-27 13:25:05,1043673905,3,199
1314,829,14,0,5,589,382,315,0,2003-01-27 13:30:05,1043674205,9,174
1315,701,21,0,22,476,237,277,0,2003-01-27 13:35:05,1043674505,4,100
1316,1172,17,0,102,760,364,314,0,2003-01-27 13:40:05,1043674805,76,224
1317,847,16,0,6,550,259,389,0,2003-01-27 13:45:05,1043675105,3,133
1318,2298,12,0,22,1597,619,504,0,2003-01-27 13:50:05,1043675405,12,470
1319,1898,19,0,25,1228,603,490,0,2003-01-27 13:55:05,1043675705,0,174
1320,672,16,0,5,438,225,341,0,2003-01-27 14:00:05,1043676005,1,102
1321,800,14,0,14,533,298,337,0,2003-01-27 14:05:05,1043676305,0,149
1322,834,14,0,4,619,261,227,0,2003-01-27 14:10:05,1043676605,1,145
1323,703,16,0,56,404,227,183,0,2003-01-27 14:15:05,1043676905,0,253
1324,693,14,0,7,339,274,193,0,2003-01-27 14:20:05,1043677205,3,110
1325,1582,14,0,47,1229,589,415,0,2003-01-27 14:25:05,1043677505,2,218
1326,424,12,0,8,257,148,223,0,2003-01-27 14:30:05,1043677805,0,124
1327,717,15,0,28,412,209,228,0,2003-01-27 14:35:05,1043678105,0,92
1328,718,20,0,20,422,282,289,0,2003-01-27 14:40:05,1043678405,1,346
1329,1319,20,0,33,932,369,270,0,2003-01-27 14:45:05,1043678705,0,239
1330,1359,15,0,35,869,518,315,2,2003-01-27 14:50:05,1043679005,0,296
1331,1445,19,0,22,979,391,413,3,2003-01-27 14:55:05,1043679305,1,487
1332,435,19,0,35,249,159,244,0,2003-01-27 15:00:05,1043679605,3,96
1333,372,14,0,7,254,125,226,0,2003-01-27 15:05:05,1043679905,3,94
1334,915,20,0,75,647,273,297,2,2003-01-27 15:10:05,1043680205,6,153
1335,751,17,0,23,563,212,376,0,2003-01-27 15:15:05,1043680505,9,136
1336,1267,16,0,31,932,367,343,0,2003-01-27 15:20:05,1043680805,1,171
1337,1666,16,0,11,1303,396,403,0,2003-01-27 15:25:05,1043681105,2,251
1338,631,12,0,15,392,251,267,0,2003-01-27 15:30:05,1043681405,3,133
1339,1060,16,0,13,865,309,309,0,2003-01-27 15:35:05,1043681705,1,134
1340,1177,17,0,61,912,302,278,0,2003-01-27 15:40:05,1043682005,4,191
1341,1380,14,0,4,828,439,287,0,2003-01-27 15:45:05,1043682305,1,178
1342,616,13,0,7,378,241,279,0,2003-01-27 15:50:05,1043682605,1,121
1343,479,15,0,3,308,183,208,0,2003-01-27 15:55:05,1043682905,0,135
1344,635,14,0,15,417,217,301,0,2003-01-27 16:00:05,1043683205,1,150
