,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
464,0,0,2,10,7,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-06 10:53:18,1002365598,6,4,0,2
465,0,0,3,7,7,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0.0,0,2001-10-06 10:58:18,1002365898,5,4,0,3
466,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 11:03:18,1002366198,0,0,0,0
467,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 11:08:18,1002366498,0,0,0,0
468,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 11:13:18,1002366798,0,0,0,0
469,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 11:18:18,1002367098,0,0,0,0
470,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 11:23:18,1002367398,0,0,0,0
471,0,0,2,10,7,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-06 11:28:18,1002367698,6,4,0,0
472,0,0,1,3,3,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 11:33:18,1002367998,6,3,0,2
473,0,0,2,7,5,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-06 11:38:18,1002368298,6,4,0,0
474,0,1,1,4,4,0,0,2.0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0,2001-10-06 11:43:18,1002368598,8,4,0,10
475,0,0,9,4,6,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,2,0,0,0,0.0,0,2001-10-06 11:48:18,1002368898,4,4,0,0
476,0,0,2,4,3,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0.0,0,2001-10-06 11:53:18,1002369198,4,3,0,0
477,1,1,12,3,9,0,0,1.1666666666666667,10,0,0,0,0,0,0,0,2,0,7,10,0,0,0,0,0,0,0,2,0,4,7,1,6,1,0,9,2,6,0,0,0,0.16666666666666666,2,2001-10-06 11:58:18,1002369498,3,4,0,15
478,0,0,15,3,6,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,15,2,6,0,0,0,0.13333333333333333,1,2001-10-06 12:03:18,1002369798,3,4,0,6
479,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 12:08:18,1002370098,0,0,0,0
480,0,0,22,5,7,0,8,0.0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,21,1,8,0,0,0,0.045454545454545456,1,2001-10-06 12:13:18,1002370398,5,5,3,33
481,0,0,95,4,10,0,32,0.0,95,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,61,2,0,2,0,0,64,3,17,0,4,0,0.03157894736842105,3,2001-10-06 12:18:18,1002370698,4,5,0,39
482,0,0,68,3,9,0,0,0.0,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,66,2,0,2,0,0,68,0,17,0,2,0,0.0,0,2001-10-06 12:23:18,1002370998,3,4,0,60
483,0,0,57,4,12,0,0,0.0,57,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57,0,9,0,2,0,0.0,0,2001-10-06 12:28:18,1002371298,4,4,0,67
484,0,0,72,9,9,0,0,0.0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,66,4,0,4,0,2,67,1,16,0,2,0,0.013888888888888888,1,2001-10-06 12:33:18,1002371598,4,6,0,64
485,0,0,59,4,9,0,31,0.0,59,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,59,2,11,0,2,0,0.03389830508474576,2,2001-10-06 12:38:18,1002371898,4,4,0,30
486,0,0,33,3,7,0,2,0.0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,1,9,0,0,0,0.030303030303030307,1,2001-10-06 12:43:18,1002372198,3,6,0,60
487,0,0,32,8,9,0,0,0.0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,0,5,0,2,0,0.0,0,2001-10-06 12:48:18,1002372498,3,4,0,29
488,1,1,43,3,7,0,0,0.04651162790697674,41,2,0,0,0,0,0,0,0,0,1,41,2,0,0,0,0,0,0,0,0,33,10,2,8,0,0,38,0,14,0,0,0,0.0,0,2001-10-06 12:53:18,1002372798,3,5,0,36
489,0,0,89,3,9,0,32,0.0,89,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,58,0,14,0,4,0,0.0,0,2001-10-06 12:58:18,1002373098,3,4,0,29
490,0,0,3,4,3,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0.0,0,2001-10-06 13:03:18,1002373398,4,3,0,56
491,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 13:08:18,1002373698,0,0,0,0
492,0,0,61,3,9,0,3,0.0,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,61,1,11,0,2,0,0.016393442622950817,1,2001-10-06 13:13:18,1002373998,2,5,0,5
493,5,5,77,3,9,0,31,0.12987012987012986,67,10,0,0,0,0,0,0,0,0,1,67,10,0,0,0,0,0,0,0,0,34,7,5,2,5,0,72,0,13,0,4,0,0.0,0,2001-10-06 13:18:18,1002374298,3,6,0,33
494,0,0,48,6,9,0,0,0.0,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,41,6,0,6,1,0,44,2,14,0,2,0,0.04166666666666666,2,2001-10-06 13:23:18,1002374598,3,5,0,69
495,0,0,104,3,9,0,32,0.0,104,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,64,8,0,8,0,0,64,0,23,0,4,0,0.0,0,2001-10-06 13:28:18,1002374898,3,4,0,37
496,0,0,62,9,9,0,1,0.0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,62,0,12,0,2,0,0.0,0,2001-10-06 13:33:18,1002375198,4,5,0,59
497,0,0,116,3,10,0,31,0.0,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,61,0,0,0,0,24,85,0,17,0,4,0,0.0,0,2001-10-06 13:38:18,1002375498,3,5,0,86
498,0,0,58,9,9,0,0,0.0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,0,12,0,2,0,0.0,0,2001-10-06 13:43:18,1002375798,5,5,0,59
499,0,0,13,3,3,0,0,0.0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,11,0,5,0,0,0,0.0,0,2001-10-06 13:48:18,1002376098,3,3,0,57
500,0,0,67,3,9,0,0,0.0,67,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,59,8,0,8,0,0,63,0,12,0,2,0,0.0,0,2001-10-06 13:53:18,1002376398,3,4,0,31
501,0,0,90,3,9,0,0,0.0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,86,4,0,4,0,0,65,0,17,0,2,0,0.0,0,2001-10-06 13:58:18,1002376698,3,4,0,64
502,0,0,3,4,3,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0.0,0,2001-10-06 14:03:18,1002376998,4,3,0,32
503,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 14:08:18,1002377298,0,0,0,0
504,0,0,72,9,9,0,3,0.0,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,65,4,0,4,0,0,39,0,13,0,4,0,0.0,0,2001-10-06 14:13:18,1002377598,4,4,0,60
505,0,0,25,4,4,0,0,0.0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,4,0,0,0,0.0,0,2001-10-06 14:18:18,1002377898,4,4,0,59
506,0,0,77,3,9,0,14,0.0,77,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,60,0,12,0,2,0,0.0,0,2001-10-06 14:23:18,1002378198,3,4,0,4
507,0,0,25,3,6,0,0,0.0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,4,0,0,0,0.0,0,2001-10-06 14:28:18,1002378498,3,4,0,61
508,0,0,93,9,9,0,23,0.0,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,69,0,0,0,0,1,62,2,16,0,4,0,0.021505376344086027,1,2001-10-06 14:33:18,1002378798,4,4,0,59
509,0,0,1,7,7,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 14:38:18,1002379098,8,4,7,39
510,0,0,2,10,7,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-06 14:43:18,1002379398,6,4,0,2
511,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 14:48:18,1002379698,0,0,0,1
512,0,0,2,6,7,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-06 14:53:18,1002379998,5,4,0,3
513,0,0,1,7,7,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 14:58:18,1002380298,8,4,0,258
514,0,0,257,4,4,0,0,0.0,257,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,257,0,5,0,0,0,0.0,0,2001-10-06 15:03:18,1002380598,4,4,0,0
515,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 15:08:18,1002380898,0,0,0,0
516,1,2,3,8,6,0,0,1.0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,1,0,2,3,0.0,0,2001-10-06 15:13:18,1002381198,8,6,0,0
517,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 15:18:18,1002381498,0,0,0,1
518,4,0,7,5,9,0,1,0.5714285714285714,3,4,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,2,4,4,0,0,0,7,0,5,0,0,1,0.0,0,2001-10-06 15:23:18,1002381798,4,5,0,1
519,0,1,1,4,4,0,0,4.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1.0,1,2001-10-06 15:28:18,1002382098,8,4,0,6
520,0,1,2,12,10,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,1,0.0,0,2001-10-06 15:33:18,1002382398,10,7,1,1
521,1,0,2,5,4,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-06 15:38:18,1002382698,6,4,0,1
522,0,1,7,3,4,0,0,0.14285714285714285,6,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,5,1,6,0,0,0,0.14285714285714285,1,2001-10-06 15:43:18,1002382998,3,4,0,7
523,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 15:48:18,1002383298,0,0,0,0
524,4,0,9,10,9,0,0,1.7777777777777777,5,1,0,0,0,0,3,0,0,0,5,5,1,0,0,0,0,3,0,0,0,5,4,4,0,0,0,9,0,2,0,1,1,0.0,0,2001-10-06 15:53:18,1002383598,5,5,0,5
525,0,1,2,6,4,0,0,1.5,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,2,0,0,0,0.0,0,2001-10-06 15:58:18,1002383898,6,4,0,9
526,0,3,3,6,4,0,0,5.0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0.0,0,2001-10-06 16:03:18,1002384198,5,4,0,0
527,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 16:08:18,1002384498,0,0,0,0
528,0,0,6,7,12,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,5,0,0,0,0.0,0,2001-10-06 16:13:18,1002384798,3,4,0,8
529,0,0,3,5,4,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,2,2,0,0,0,0.6666666666666666,2,2001-10-06 16:18:18,1002385098,5,4,0,1
530,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 16:23:18,1002385398,0,0,0,0
531,0,0,39,4,4,0,10,0.0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,0,8,0,0,0,0.0,0,2001-10-06 16:28:18,1002385698,4,4,0,1
532,1,1,2,8,6,0,0,1.0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0.0,0,2001-10-06 16:33:18,1002385998,7,5,0,9
533,0,2,11,5,6,0,0,0.3636363636363637,9,0,0,2,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,9,2,2,0,0,0,11,0,2,0,0,0,0.0,0,2001-10-06 16:38:18,1002386298,4,4,0,2
534,0,0,2,9,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,2.0,4,2001-10-06 16:43:18,1002386598,8,6,0,0
535,1,0,2,9,7,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0.0,0,2001-10-06 16:48:18,1002386898,5,4,0,1
536,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 16:53:18,1002387198,0,0,0,0
537,0,0,5,7,6,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0.0,0,2001-10-06 16:58:18,1002387498,6,5,0,0
538,0,0,1,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 17:03:18,1002387798,8,4,0,0
539,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 17:08:18,1002388098,0,0,0,0
540,0,0,60,4,9,0,0,0.0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,59,0,0,0,1,0,60,0,11,0,2,0,0.0,0,2001-10-06 17:13:18,1002388398,4,4,0,32
541,0,0,6,4,4,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,6,0,3,0,0,0,0.0,0,2001-10-06 17:18:18,1002388698,4,4,0,3
542,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-06 17:23:18,1002388998,6,3,0,1
543,1,1,4,7,6,0,0,0.5,2,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,3,0,3,0,0,0,0.0,0,2001-10-06 17:28:18,1002389298,6,5,0,7
544,3,0,5,6,9,0,0,3.0,2,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,3,0,0,0,2,3,3,0,0,0,5,0,3,0,0,0,0.0,0,2001-10-06 17:33:18,1002389598,5,5,0,5
545,1,3,5,5,10,0,0,3.6,1,0,0,0,1,0,3,0,0,0,5,1,0,0,0,1,0,3,0,0,0,0,1,1,0,4,0,5,0,3,0,0,0,0.0,0,2001-10-06 17:38:18,1002389898,4,4,0,0
546,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 17:43:18,1002390198,0,0,0,2
547,0,0,2,9,10,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.0,0,2001-10-06 17:48:18,1002390498,6,4,0,1
548,0,3,7,4,4,0,0,0.42857142857142855,4,3,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,2,0,0,0,0.0,0,2001-10-06 17:53:18,1002390798,4,4,0,4
549,0,0,1,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 17:58:18,1002391098,8,4,0,0
550,0,0,3,7,5,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0.0,0,2001-10-06 18:03:18,1002391398,5,4,0,0
551,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 18:08:18,1002391698,0,0,0,0
552,1,1,3,5,4,0,1,0.6666666666666666,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,3,0,0,0,0.0,0,2001-10-06 18:13:18,1002391998,5,4,0,0
553,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 18:18:18,1002392298,0,0,0,16
554,1,1,2,7,5,0,0,1.0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,1,2,0.0,0,2001-10-06 18:23:18,1002392598,4,3,0,0
555,0,0,15,10,10,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,6,0,0,0,0.0,0,2001-10-06 18:28:18,1002392898,4,4,0,0
556,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 18:33:18,1002393198,0,0,0,0
557,0,0,1,10,10,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 18:38:18,1002393498,8,4,0,2
558,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 18:43:18,1002393798,0,0,0,0
559,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 18:48:18,1002394098,0,0,0,0
560,0,0,26,10,10,0,0,0.0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,26,0,2,0,0,0,0.0,0,2001-10-06 18:53:18,1002394398,5,5,0,27
561,0,0,2,8,9,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-06 18:58:18,1002394698,6,5,6,357
562,0,0,24,9,10,0,0,0.0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,2,0,0,0,0.0,0,2001-10-06 19:03:18,1002394998,5,5,0,33
563,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 19:08:18,1002395298,0,0,0,0
564,5,4,324,3,10,0,0,0.027777777777777776,315,9,0,0,0,0,0,0,0,0,1,315,9,0,0,0,0,0,0,0,0,301,4,4,0,19,0,320,13,108,0,8,0,0.04,1,2001-10-06 19:13:18,1002395598,3,5,0,6
565,0,0,9,3,7,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,9,0,5,0,1,0,0.0,0,2001-10-06 19:18:18,1002395898,3,4,0,7
566,0,2,37,6,10,0,1,0.10810810810810813,35,0,0,2,0,0,0,0,0,0,2,35,0,0,2,0,0,0,0,0,0,34,0,0,0,2,0,35,1,13,0,1,0,0.027027027027027032,1,2001-10-06 19:23:18,1002396198,4,4,0,20
567,0,0,5,11,9,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,0,3,0,0,0,0.0,0,2001-10-06 19:28:18,1002396498,6,6,0,7
568,0,0,4,7,6,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,1,2,0,1,0,0.25,1,2001-10-06 19:33:18,1002396798,4,5,0,1
569,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 19:38:18,1002397098,0,0,0,2
570,2,0,4,8,7,0,0,0.5,2,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,3,0,0,0,0.0,0,2001-10-06 19:43:18,1002397398,5,4,0,17
571,0,0,15,10,10,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,6,0,0,0,0.0,0,2001-10-06 19:48:18,1002397698,4,4,0,16
572,0,0,16,6,10,0,0,0.0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,6,0,0,0,0.0,0,2001-10-06 19:53:18,1002397998,3,4,0,1
573,0,0,1,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 19:58:18,1002398298,8,4,0,4
574,0,0,1,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-06 20:03:18,1002398598,8,4,0,0
575,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-06 20:08:18,1002398898,0,0,0,0
576,0,0,2,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0.5,1,2001-10-06 20:13:18,1002399198,4,3,0,3
