,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
1369,657,13,80,423.0,134,306,0,2001-07-21 17:55:42,995738142,15,109
1370,554,11,37,320.0,134,270,0,2001-07-21 18:00:42,995738442,6,84
1371,530,11,32,379.0,127,192,0,2001-07-21 18:05:42,995738742,3,108
1372,691,22,68,462.0,223,346,0,2001-07-21 18:10:42,995739042,31,128
1373,364,11,33,230.0,120,178,0,2001-07-21 18:15:42,995739342,22,120
1374,848,12,68,431.0,180,364,0,2001-07-21 18:20:42,995739642,61,329
1375,764,15,39,368.0,169,364,0,2001-07-21 18:25:42,995739942,31,147
1376,921,12,109,589.0,182,377,2,2001-07-21 18:30:42,995740242,9,210
1377,479,13,94,274.0,87,290,0,2001-07-21 18:35:42,995740542,9,78
1378,497,18,50,308.0,125,284,0,2001-07-21 18:40:42,995740842,20,108
1379,1490,15,118,718.0,288,511,0,2001-07-21 18:45:42,995741142,20,396
1380,939,12,73,604.0,224,349,0,2001-07-21 18:50:42,995741442,14,106
1381,708,12,80,449.0,134,357,0,2001-07-21 18:55:42,995741742,26,231
1382,534,13,37,313.0,111,298,0,2001-07-21 19:00:42,995742042,25,137
1383,772,15,79,535.0,161,338,0,2001-07-21 19:05:42,995742342,9,102
1384,694,16,58,391.0,141,300,0,2001-07-21 19:10:42,995742642,15,203
1385,888,14,106,564.0,232,389,0,2001-07-21 19:15:42,995742942,21,173
1386,425,15,41,270.0,100,235,0,2001-07-21 19:20:42,995743242,11,95
1387,544,17,44,374.0,117,328,0,2001-07-21 19:25:42,995743542,14,95
1388,871,16,54,508.0,176,397,0,2001-07-21 19:30:42,995743842,8,145
1389,505,14,52,299.0,124,248,0,2001-07-21 19:35:42,995744142,11,121
1390,986,17,43,826.0,204,322,0,2001-07-21 19:40:42,995744442,19,187
1391,862,14,38,522.0,208,357,0,2001-07-21 19:45:42,995744742,44,267
1392,451,12,37,273.0,110,236,0,2001-07-21 19:50:42,995745042,18,88
1393,500,12,53,310.0,131,229,0,2001-07-21 19:55:42,995745342,10,122
1394,415,14,46,276.0,112,205,0,2001-07-21 20:00:42,995745642,19,105
1395,563,14,38,373.0,141,269,0,2001-07-21 20:05:42,995745942,8,114
1396,556,13,38,379.0,123,340,0,2001-07-21 20:10:42,995746242,7,131
1397,701,12,22,317.0,202,255,0,2001-07-21 20:15:42,995746542,8,220
1398,705,15,90,425.0,157,337,0,2001-07-21 20:20:42,995746842,13,151
1399,757,14,84,522.0,149,309,0,2001-07-21 20:25:42,995747142,18,164
1400,941,22,36,551.0,315,345,0,2001-07-21 20:30:42,995747442,8,120
1401,650,16,28,445.0,185,253,0,2001-07-21 20:35:42,995747742,13,111
1402,1044,14,36,770.0,353,414,0,2001-07-21 20:40:42,995748042,8,112
1403,1435,16,118,754.0,583,624,0,2001-07-21 20:45:42,995748342,17,130
1404,1071,16,166,727.0,317,381,0,2001-07-21 20:50:42,995748642,66,248
1405,1707,22,160,1360.0,224,337,0,2001-07-21 20:55:42,995748942,15,154
1406,918,14,136,611.0,196,461,0,2001-07-21 21:00:42,995749242,43,220
1407,664,14,37,446.0,178,320,5,2001-07-21 21:05:42,995749542,18,185
1408,618,13,46,426.0,118,294,0,2001-07-21 21:10:42,995749842,11,143
1409,835,14,48,552.0,203,267,0,2001-07-21 21:15:42,995750142,28,280
1410,753,14,45,382.0,155,303,0,2001-07-21 21:20:42,995750442,13,141
1411,1007,16,93,665.0,305,415,2,2001-07-21 21:25:42,995750742,29,235
1412,1367,15,81,974.0,315,400,6,2001-07-21 21:30:42,995751042,86,538
1413,1136,14,195,559.0,200,335,0,2001-07-21 21:35:42,995751342,17,267
1414,699,14,43,395.0,170,338,0,2001-07-21 21:40:42,995751642,5,124
1415,1000,15,84,671.0,179,433,0,2001-07-21 21:45:42,995751942,31,352
1416,590,15,48,382.0,123,294,0,2001-07-21 21:50:42,995752242,8,112
1417,713,17,59,479.0,178,332,0,2001-07-21 21:55:42,995752542,8,131
1418,1585,24,130,982.0,288,495,0,2001-07-21 22:00:42,995752842,60,383
1419,1301,22,127,812.0,313,289,0,2001-07-21 22:05:42,995753142,98,413
1420,1101,14,68,744.0,193,376,0,2001-07-21 22:10:42,995753442,31,203
1421,813,13,95,561.0,151,358,0,2001-07-21 22:15:42,995753742,29,212
1422,1782,15,250,929.0,619,426,0,2001-07-21 22:20:42,995754042,48,436
1423,848,15,55,604.0,237,311,0,2001-07-21 22:25:42,995754342,19,265
1424,933,15,112,579.0,229,320,0,2001-07-21 22:30:42,995754642,13,140
1425,1429,16,64,734.0,336,398,0,2001-07-21 22:35:42,995754942,49,223
1426,658,15,62,457.0,238,323,0,2001-07-21 22:40:42,995755242,58,229
1427,769,13,78,434.0,182,382,0,2001-07-21 22:45:42,995755542,10,204
1428,523,17,61,292.0,146,271,0,2001-07-21 22:50:42,995755842,11,110
1429,1096,13,88,558.0,350,367,0,2001-07-21 22:55:42,995756142,14,217
1430,883,14,99,578.0,250,365,0,2001-07-21 23:00:42,995756442,17,117
1431,825,15,55,633.0,252,375,0,2001-07-21 23:05:42,995756742,16,196
1432,1018,17,95,613.0,317,395,0,2001-07-21 23:10:42,995757042,22,227
1433,788,14,56,510.0,183,373,0,2001-07-21 23:15:42,995757342,56,295
1434,939,15,44,752.0,233,324,0,2001-07-21 23:20:42,995757642,79,558
1435,1307,17,131,806.0,289,409,0,2001-07-21 23:25:42,995757942,10,235
1436,987,19,108,710.0,278,401,0,2001-07-21 23:30:42,995758242,11,336
1437,1404,19,80,811.0,479,438,0,2001-07-21 23:35:42,995758542,17,168
1438,1337,15,85,946.0,447,658,0,2001-07-21 23:40:42,995758842,17,281
1439,1057,16,72,750.0,229,478,0,2001-07-21 23:45:42,995759142,13,192
1440,1325,14,90,983.0,463,536,0,2001-07-21 23:50:42,995759442,94,459
1441,841,13,57,492.0,176,322,0,2001-07-21 23:55:42,995759742,15,139
1442,1241,11,70,996.0,398,414,0,2001-07-22 00:00:42,995760042,13,183
1443,1045,15,77,519.0,209,330,0,2001-07-22 00:05:42,995760342,12,192
1444,38,7,9,13.0,35,12,0,2001-07-22 00:10:42,995760642,0,2
